Code,List,Price,Сходство продукта 1,продукта description 1,Бренд продукта 1,Рейтинг продукта 1,ID продукта 1,Цена продукта 1,Валюта цены продукта 1,URL изображения продукта 1,Сходство продукта 2,продукта description 2,Бренд продукта 2,Рейтинг продукта 2,ID продукта 2,Цена продукта 2,Валюта цены продукта 2,URL изображения продукта 2,Сходство продукта 3,продукта description 3,Бренд продукта 3,Рейтинг продукта 3,ID продукта 3,Цена продукта 3,Валюта цены продукта 3,URL изображения продукта 3
1594196706,"Тушь для ресниц Belor Design Bad Doll белая 9,3 г",437,4.081632653061225,N/A,Belor Design,4.7,19000149498,270,RUB,https://goldapple.ru/19000149498-bad-doll-revolution-volume,4.081632653061225,N/A,Belor Design,N/A,19000099518,257,RUB,https://goldapple.ru/19000099518-bad-doll,4.081632653061225,N/A,Belor Design,4.5,19000022347,310,RUB,https://goldapple.ru/19000022347-bad-doll
1594196568,"Тушь для ресниц Belor Design Bad Doll фиолетовая 9,3 г",437,3.7037037037037033,N/A,Belor Design,4.7,19000149498,270,RUB,https://goldapple.ru/19000149498-bad-doll-revolution-volume,3.7037037037037033,N/A,Belor Design,4.3,19000022367,216,RUB,https://goldapple.ru/19000022367-bad-doll,3.7037037037037033,N/A,Belor Design,N/A,19000099518,257,RUB,https://goldapple.ru/19000099518-bad-doll
1594224225,Высокоэффективная маска мега-уход для слабых и поврежденных волос Concept Mega-Mask 500мл,1155,2.247191011235955,N/A,Concept,4.5,19000027424,296,RUB,https://goldapple.ru/19000027424-spray-mask-17-in-1,,,,,,,,,,,,,,,,
1594452313,Гель для бритья Majix Cool 200 мл,558,3.0303030303030303,N/A,Arko,N/A,1483900008,254,RUB,https://goldapple.ru/1483900008-shaving-gel-cool,3.0303030303030303,N/A,Gillette,N/A,1490400027,389,RUB,https://goldapple.ru/1490400027-sensitive-skin-cool,3.0303030303030303,N/A,NIVEA,N/A,19000202863,419,RUB,https://goldapple.ru/19000202863-with-hyaluron
1617695616,"Маска Vilenta Vitamins для лица против признаков усталости "" Vitamin C "" , для всех типов кожи 28мл",139,2.0202020202020203,N/A,VILENTA,N/A,97541100001,207,RUB,https://goldapple.ru/97541100001-total-black-detox,,,,,,,,,,,,,,,,
1617800169,"Зубная паста Himalaya Herbals "" Тройное действие "" 125г",190,1.8181818181818181,N/A,HIMALAYA,N/A,19000288355,92,RUB,https://goldapple.ru/19000288355-trojnoe-dejstvie,1.8181818181818181,N/A,HIMALAYA,N/A,57380500003,220,RUB,https://goldapple.ru/57380500003-sensi-relief,1.8181818181818181,N/A,R.O.C.S.,N/A,13580100045,242,RUB,https://goldapple.ru/13580100045-biocomplex-aktivnaa-zasita
1617800613,"Зубная паста Himalaya Herbals "" Анти-кариес "" 125г",190,2,N/A,HIMALAYA,N/A,57380500003,220,RUB,https://goldapple.ru/57380500003-sensi-relief,2,N/A,Weleda,N/A,15181200002,540,RUB,https://goldapple.ru/15181200002-salt-toothpaste,2,N/A,R.O.C.S.,N/A,13580100034,246,RUB,https://goldapple.ru/13580100034-active-calcium
1645361029,"Укрепляющий лак для ногтей Frenchi Умная эмаль 357 , 11мл",215,1.7543859649122806,N/A,FRENCHI,4.1,13530800118,143,RUB,https://goldapple.ru/13530800118-treatment-nail-polish,,,,,,,,,,,,,,,,
1645360890,"Укрепляющий лак для ногтей Frenchi Умная эмаль 387 , 11мл",215,1.7543859649122806,N/A,FRENCHI,N/A,19000085148,191,RUB,https://goldapple.ru/19000085148-treatment-nail-polish,1.7543859649122806,N/A,ELIAN RUSSIA,N/A,19000013768,244,RUB,https://goldapple.ru/19000013768-home-salon-bb-nail-polish,1.7543859649122806,N/A,Charme,N/A,19000108383,243,RUB,https://goldapple.ru/19000108383-nail-care
1645361462,Лак для ногтей Jeanmishel Crystal 708 Сиренево-серебристый блестящий 12мл,139,2.73972602739726,N/A,Jeanmishel ,4,19000046831,104,RUB,https://goldapple.ru/19000046831-formula,2.73972602739726,N/A,Jeanmishel ,4.4,19000046797,116,RUB,https://goldapple.ru/19000046797-crystal,,,,,,,,
1645360774,"Лак для ногтей с глиттером Luxvisage Galactic 222 , 9г",270,1.8518518518518516,N/A,LUXVISAGE,4.6,19000070314,193,RUB,https://goldapple.ru/19000070314-galactic,,,,,,,,,,,,,,,,
1645360846,"Укрепляющий лак для ногтей Frenchi Умная эмаль 300 , 11мл",215,1.7543859649122806,N/A,FRENCHI,N/A,19000085148,191,RUB,https://goldapple.ru/19000085148-treatment-nail-polish,1.7543859649122806,N/A,ELIAN RUSSIA,N/A,19000013768,244,RUB,https://goldapple.ru/19000013768-home-salon-bb-nail-polish,1.7543859649122806,N/A,Charme,N/A,19000108383,243,RUB,https://goldapple.ru/19000108383-nail-care
1645361046,"Укрепляющий лак для ногтей Frenchi Умная эмаль 365 , 11мл",215,1.7543859649122806,N/A,FRENCHI,N/A,19000085148,191,RUB,https://goldapple.ru/19000085148-treatment-nail-polish,1.7543859649122806,N/A,ELIAN RUSSIA,N/A,19000013768,244,RUB,https://goldapple.ru/19000013768-home-salon-bb-nail-polish,1.7543859649122806,N/A,Charme,N/A,19000108383,243,RUB,https://goldapple.ru/19000108383-nail-care
1645361111,"Укрепляющий лак для ногтей Frenchi Умная эмаль 316 , 11мл",215,1.7543859649122806,N/A,FRENCHI,3,13530800115,143,RUB,https://goldapple.ru/13530800115-treatment-nail-polish,,,,,,,,,,,,,,,,
1645360936,"Лак для ногтей с металлическим сиянием Luxvisage Metallic Show 302 , 9г",255,1.4084507042253522,N/A,Catrice,N/A,19000082944,287,RUB,https://goldapple.ru/19000082944-perfecting-gloss-nail-lacquer,1.4084507042253522,N/A,KIKI,N/A,19000052781,117,RUB,https://goldapple.ru/19000052781-gel-effect,1.4084507042253522,N/A,Golden Rose,N/A,19000024697,456,RUB,https://goldapple.ru/19000024697-miss-beauty-colorpop-trio-nail-colors
1645361015,"Лак для ногтей с металлическим сиянием Luxvisage Metallic Show 303 , 9г",255,1.4084507042253522,N/A,Catrice,N/A,19000082944,287,RUB,https://goldapple.ru/19000082944-perfecting-gloss-nail-lacquer,1.4084507042253522,N/A,KIKI,N/A,19000052781,117,RUB,https://goldapple.ru/19000052781-gel-effect,1.4084507042253522,N/A,Golden Rose,N/A,19000024697,456,RUB,https://goldapple.ru/19000024697-miss-beauty-colorpop-trio-nail-colors
1645361001,"Укрепляющий лак для ногтей Frenchi Умная эмаль 379 , 11мл",215,1.7543859649122806,N/A,FRENCHI,N/A,19000085148,191,RUB,https://goldapple.ru/19000085148-treatment-nail-polish,1.7543859649122806,N/A,ELIAN RUSSIA,N/A,19000013768,244,RUB,https://goldapple.ru/19000013768-home-salon-bb-nail-polish,1.7543859649122806,N/A,Charme,N/A,19000108383,243,RUB,https://goldapple.ru/19000108383-nail-care
1645360945,"Лак для ногтей Luxvisage Metallic Show с металлическим сиянием 305 , 9г",255,1.4084507042253522,N/A,Catrice,N/A,19000082944,287,RUB,https://goldapple.ru/19000082944-perfecting-gloss-nail-lacquer,1.4084507042253522,N/A,KIKI,N/A,19000052781,117,RUB,https://goldapple.ru/19000052781-gel-effect,1.4084507042253522,N/A,Golden Rose,N/A,19000024697,456,RUB,https://goldapple.ru/19000024697-miss-beauty-colorpop-trio-nail-colors
1645361119,"Лак для ногтей с глиттером Luxvisage Galactic 215 , 9г",270,1.8518518518518516,N/A,LUXVISAGE,4.6,19000070314,193,RUB,https://goldapple.ru/19000070314-galactic,,,,,,,,,,,,,,,,
1645361474,"Лак для ногтей с металлическим сиянием Luxvisage Metallic Show 304 , 9г",255,1.4084507042253522,N/A,Catrice,N/A,19000082944,287,RUB,https://goldapple.ru/19000082944-perfecting-gloss-nail-lacquer,1.4084507042253522,N/A,KIKI,N/A,19000052781,117,RUB,https://goldapple.ru/19000052781-gel-effect,1.4084507042253522,N/A,Golden Rose,N/A,19000024697,456,RUB,https://goldapple.ru/19000024697-miss-beauty-colorpop-trio-nail-colors
1645361157,Лак для ногтей Jeanmishel Crystal 707 Фиолетово-серебристый блестящий 12мл,139,2.7027027027027026,N/A,Jeanmishel ,4,19000046831,104,RUB,https://goldapple.ru/19000046831-formula,2.7027027027027026,N/A,Jeanmishel ,4.4,19000046797,116,RUB,https://goldapple.ru/19000046797-crystal,,,,,,,,
1645361429,"Укрепляющий лак для ногтей Frenchi Умная эмаль 356 , 11мл",215,1.7543859649122806,N/A,FRENCHI,N/A,19000085148,191,RUB,https://goldapple.ru/19000085148-treatment-nail-polish,,,,,,,,,,,,,,,,
1645361010,"Лак для ногтей с глиттером Luxvisage Galactic 217 , 9г",270,1.8518518518518516,N/A,LUXVISAGE,4.6,19000070314,193,RUB,https://goldapple.ru/19000070314-galactic,,,,,,,,,,,,,,,,
1645360955,Лак для ногтей Jeanmishel Crystal 727 Голубой блестящий 12мл,139,3.3333333333333335,N/A,Jeanmishel ,4.4,19000046797,116,RUB,https://goldapple.ru/19000046797-crystal,,,,,,,,,,,,,,,,
1645363378,"Лак для ногтей с глиттером Luxvisage Galactic 216 , 9г",270,1.8518518518518516,N/A,LUXVISAGE,4.6,19000070314,193,RUB,https://goldapple.ru/19000070314-galactic,,,,,,,,,,,,,,,,
1645361153,"Лак для ногтей с глиттером Luxvisage Galactic 224 , 9г",270,1.8518518518518516,N/A,LUXVISAGE,4.6,19000070314,193,RUB,https://goldapple.ru/19000070314-galactic,,,,,,,,,,,,,,,,
1651506950,"Жидкая матовая помада для губ Relouis Nude Matte 23 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506052,"Жидкая матовая помада для губ Relouis Paradiso 02 , Ballerina , 3,7г",435,1.4705882352941175,N/A,Relouis,N/A,19000041615,259,RUB,https://goldapple.ru/19000041615-paradiso,,,,,,,,,,,,,,,,
1651506773,"Жидкая матовая помада для губ Relouis Nude Matte 18 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506063,Помада для губ Beauty Bomb Lipsy 07 4г,299,2.631578947368421,N/A,Beauty Bomb,4.7,19000202630,299,RUB,https://goldapple.ru/19000202630-lipsy-lipstick,,,,,,,,,,,,,,,,
1651505979,"Помада для губ BelorDesign Smart Girl Be Color 107 Цветущая сирень 4,3г",219,2.8169014084507045,N/A,Belor Design,4.8,19000022291,151,RUB,https://goldapple.ru/19000022291-be-color,,,,,,,,,,,,,,,,
1651505943,Помада для губ Luxvisage Pin-Up матовая 517 Ariana 4г,298,3.7735849056603774,N/A,LUXVISAGE,4.8,19000025842,320,RUB,https://goldapple.ru/19000025842-pin-up-ultra-matt,3.7735849056603774,N/A,LUXVISAGE,N/A,19000025735,223,RUB,https://goldapple.ru/19000025735-pin-up-ultra-matt,3.7735849056603774,N/A,LUXVISAGE,N/A,19000025765,259,RUB,https://goldapple.ru/19000025765-pin-up
1651506761,Помада для губ Luxvisage 17 4г,311,3.3333333333333335,N/A,Charme,N/A,19000108463,230,RUB,https://goldapple.ru/19000108463-rich-care,3.3333333333333335,N/A,Artdeco,N/A,19000115701,1086,RUB,https://goldapple.ru/19000115701-perfect-color-lipstick,3.3333333333333335,N/A,INFLUENCE beauty,N/A,19000008511,499,RUB,https://goldapple.ru/19000008511-influence
1651507006,"Жидкая матовая помада для губ Relouis True Matt 05 , 4,5г",399,1.7543859649122806,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,1.7543859649122806,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506388,"Жидкая матовая помада для губ Relouis Nude Matte 21 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506809,"Помада для губ BelorDesign Smart Girl Be Color 106 Карамель 4,3г",219,3.125,N/A,Belor Design,4.8,19000022291,151,RUB,https://goldapple.ru/19000022291-be-color,,,,,,,,,,,,,,,,
1651506158,"Помада для губ BelorDesign Smart Girl Be Color 111 Амаранте 4,3г",219,3.125,N/A,Belor Design,4.8,19000022291,151,RUB,https://goldapple.ru/19000022291-be-color,,,,,,,,,,,,,,,,
1651507016,Помада для губ Luxvisage 19 4г,311,3.3333333333333335,N/A,RUTA,N/A,19000057961,139,RUB,https://goldapple.ru/19000057961-glamour,3.3333333333333335,N/A,Artdeco,N/A,19000115701,1086,RUB,https://goldapple.ru/19000115701-perfect-color-lipstick,3.3333333333333335,N/A,NOTE,N/A,31104700002,396,RUB,https://goldapple.ru/31104700002-ultra-rich-color-lipstick
1651506183,"Жидкая матовая помада для губ Relouis Nude Matt 12 , 4,5г",399,3.508771929824561,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.508771929824561,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506102,"Помада для губ BelorDesign Party 46 4,3г",199,5,N/A,Belor Design,4.4,19000022251,191,RUB,https://goldapple.ru/19000022251-party,,,,,,,,,,,,,,,,
1651506729,"Жидкая матовая помада для губ Relouis Nude Matte 22 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506042,Помада для губ Luxvisage Pin-Up матовая 503 Mila 4г,298,3.9215686274509802,N/A,LUXVISAGE,4.8,19000025842,320,RUB,https://goldapple.ru/19000025842-pin-up-ultra-matt,3.9215686274509802,N/A,LUXVISAGE,N/A,19000025735,223,RUB,https://goldapple.ru/19000025735-pin-up-ultra-matt,3.9215686274509802,N/A,LUXVISAGE,N/A,19000025765,259,RUB,https://goldapple.ru/19000025765-pin-up
1651506020,"Жидкая матовая помада для губ Relouis Nude Matte 24 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506075,"Жидкая матовая помада для губ Relouis Paradiso 10 , Ready to Go , 3,7г",435,1.4285714285714286,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,1.4285714285714286,N/A,Relouis,N/A,19000041615,259,RUB,https://goldapple.ru/19000041615-paradiso,,,,,,,,
1651505985,"Помада для губ BelorDesign Party 81 4,3г",199,5,N/A,Belor Design,4.4,19000022251,191,RUB,https://goldapple.ru/19000022251-party,,,,,,,,,,,,,,,,
1651506078,"Жидкая матовая помада для губ Relouis True Matt 02 , 4,5г",399,1.7543859649122806,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,1.7543859649122806,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506997,"Помада для губ BelorDesign Smart Girl Be Color 119 Каштан 4,3г",219,3.225806451612903,N/A,Belor Design,4.8,19000022291,151,RUB,https://goldapple.ru/19000022291-be-color,,,,,,,,,,,,,,,,
1651507001,Помада для губ Luxvisage Pin-Up матовая 513 Kim 4г,298,2,N/A,LUXVISAGE,4.8,19000025842,320,RUB,https://goldapple.ru/19000025842-pin-up-ultra-matt,2,N/A,LUXVISAGE,N/A,19000025735,223,RUB,https://goldapple.ru/19000025735-pin-up-ultra-matt,2,N/A,LUXVISAGE,N/A,19000025765,259,RUB,https://goldapple.ru/19000025765-pin-up
1651506224,"Жидкая матовая помада для губ Relouis Nude Matte 26 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506838,Помада для губ Beauty Bomb Lipsy 05 4г,299,2.631578947368421,N/A,Beauty Bomb,4.7,19000202630,299,RUB,https://goldapple.ru/19000202630-lipsy-lipstick,,,,,,,,,,,,,,,,
1651506228,Помада для губ Luxvisage 69 4г,311,3.3333333333333335,N/A,Divage,N/A,19000165954,417,RUB,https://goldapple.ru/19000165954-nude-balm-lipstick,3.3333333333333335,N/A,LIMONI,N/A,19000138560,566,RUB,https://goldapple.ru/19000138560-moisturizing-lipstick,3.3333333333333335,N/A,Artdeco,N/A,19000115701,1086,RUB,https://goldapple.ru/19000115701-perfect-color-lipstick
1651506055,Помада для губ Luxvisage 67 4г,311,3.3333333333333335,N/A,Divage,N/A,19000165954,417,RUB,https://goldapple.ru/19000165954-nude-balm-lipstick,3.3333333333333335,N/A,LIMONI,N/A,19000138560,566,RUB,https://goldapple.ru/19000138560-moisturizing-lipstick,3.3333333333333335,N/A,Artdeco,N/A,19000115701,1086,RUB,https://goldapple.ru/19000115701-perfect-color-lipstick
1651506165,Помада для губ Beauty Bomb Lipsy 06 4г,299,2.631578947368421,N/A,Beauty Bomb,4.7,19000202630,299,RUB,https://goldapple.ru/19000202630-lipsy-lipstick,,,,,,,,,,,,,,,,
1651506369,Помада для губ Luxvisage 36 4г,311,3.3333333333333335,N/A,RUTA,N/A,19000057961,139,RUB,https://goldapple.ru/19000057961-glamour,3.3333333333333335,N/A,Parisa Cosmetics,N/A,19000131946,139,RUB,https://goldapple.ru/19000131946-lipstick,3.3333333333333335,N/A,Divage,N/A,19000165954,417,RUB,https://goldapple.ru/19000165954-nude-balm-lipstick
1651506841,Помада для губ Luxvisage Pin-Up матовая 514 Natalie 4г,298,3.7037037037037033,N/A,LUXVISAGE,4.8,19000025842,320,RUB,https://goldapple.ru/19000025842-pin-up-ultra-matt,3.7037037037037033,N/A,LUXVISAGE,N/A,19000025735,223,RUB,https://goldapple.ru/19000025735-pin-up-ultra-matt,3.7037037037037033,N/A,LUXVISAGE,N/A,19000025765,259,RUB,https://goldapple.ru/19000025765-pin-up
1651506121,Помада для губ Luxvisage Pin-Up матовая 524 Bella 4г,298,3.8461538461538463,N/A,LUXVISAGE,4.8,19000025842,320,RUB,https://goldapple.ru/19000025842-pin-up-ultra-matt,3.8461538461538463,N/A,LUXVISAGE,N/A,19000025735,223,RUB,https://goldapple.ru/19000025735-pin-up-ultra-matt,3.8461538461538463,N/A,LUXVISAGE,N/A,19000025765,259,RUB,https://goldapple.ru/19000025765-pin-up
1651506280,"Помада для губ BelorDesign Party 65 4,3г",199,5,N/A,Belor Design,4.4,19000022251,191,RUB,https://goldapple.ru/19000022251-party,,,,,,,,,,,,,,,,
1651506145,Помада для губ Luxvisage 55 4г,311,3.3333333333333335,N/A,Parisa Cosmetics,N/A,19000131946,139,RUB,https://goldapple.ru/19000131946-lipstick,3.3333333333333335,N/A,Divage,N/A,19000165954,417,RUB,https://goldapple.ru/19000165954-nude-balm-lipstick,3.3333333333333335,N/A,LIMONI,N/A,19000138560,566,RUB,https://goldapple.ru/19000138560-moisturizing-lipstick
1651506842,"Жидкая матовая помада для губ Relouis Nude Matte 20 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506142,"Жидкая матовая помада для губ Relouis Nude Matte 25 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506057,Жидкая помада для губ Luxvisage Matt Tattoo No transfer матовая 106 Mauve,366,2.73972602739726,N/A,LUXVISAGE,4.9,19000025911,188,RUB,https://goldapple.ru/19000025911-matt-tint-waterproof-12h,2.73972602739726,N/A,LUXVISAGE,4.5,19000025814,229,RUB,https://goldapple.ru/19000025814-matt-tattoo-no-transfer-12h,,,,,,,,
1651506233,Жидкая помада для губ Luxvisage Matt Tattoo No transfer матовая 101 Lavender Pink,366,2.4691358024691357,N/A,LUXVISAGE,4.5,19000025814,229,RUB,https://goldapple.ru/19000025814-matt-tattoo-no-transfer-12h,,,,,,,,,,,,,,,,
1651506929,Помада для губ Beauty Bomb Lipsy 02 4г,299,2.631578947368421,N/A,Beauty Bomb,4.7,19000202630,299,RUB,https://goldapple.ru/19000202630-lipsy-lipstick,,,,,,,,,,,,,,,,
1651506634,"Помада для губ Luxvisage Pin-Up матовая , 505 , Kate 4г",298,3.6363636363636362,N/A,LUXVISAGE,4.8,19000025842,320,RUB,https://goldapple.ru/19000025842-pin-up-ultra-matt,3.6363636363636362,N/A,LUXVISAGE,N/A,19000025735,223,RUB,https://goldapple.ru/19000025735-pin-up-ultra-matt,3.6363636363636362,N/A,LUXVISAGE,N/A,19000025765,259,RUB,https://goldapple.ru/19000025765-pin-up
1651506763,Помада для губ Beauty Bomb Lipsy 03 4г,299,2.631578947368421,N/A,Beauty Bomb,4.7,19000202630,299,RUB,https://goldapple.ru/19000202630-lipsy-lipstick,,,,,,,,,,,,,,,,
1651506552,Жидкая помада для губ Luxvisage Matt Tattoo No transfer матовая 102 Cremy rose,366,2.564102564102564,N/A,LUXVISAGE,4.5,19000025814,229,RUB,https://goldapple.ru/19000025814-matt-tattoo-no-transfer-12h,,,,,,,,,,,,,,,,
1651506174,"Жидкая матовая помада для губ Relouis Nude Matte 17 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506617,Помада для губ Luxvisage Pin-Up матовая 515 Miranda 4г,298,3.7037037037037033,N/A,LUXVISAGE,4.8,19000025842,320,RUB,https://goldapple.ru/19000025842-pin-up-ultra-matt,3.7037037037037033,N/A,LUXVISAGE,N/A,19000025735,223,RUB,https://goldapple.ru/19000025735-pin-up-ultra-matt,3.7037037037037033,N/A,LUXVISAGE,N/A,19000025765,259,RUB,https://goldapple.ru/19000025765-pin-up
1651506748,"Жидкая матовая помада для губ Luxvisage Matt Tattoo no transfer 12H 116 , 3,8г",366,2.564102564102564,N/A,LUXVISAGE,4.9,19000025911,188,RUB,https://goldapple.ru/19000025911-matt-tint-waterproof-12h,2.564102564102564,N/A,LUXVISAGE,4.5,19000025814,229,RUB,https://goldapple.ru/19000025814-matt-tattoo-no-transfer-12h,,,,,,,,
1651506935,Помада для губ Luxvisage 29 4г,311,3.3333333333333335,N/A,RUTA,N/A,19000057961,139,RUB,https://goldapple.ru/19000057961-glamour,3.3333333333333335,N/A,Divage,N/A,19000165954,417,RUB,https://goldapple.ru/19000165954-nude-balm-lipstick,3.3333333333333335,N/A,LIMONI,N/A,19000138560,566,RUB,https://goldapple.ru/19000138560-moisturizing-lipstick
1651506367,"Жидкая матовая помада для губ Luxvisage Matt Tattoo no transfer 12H 121 , 3,8г",366,2.564102564102564,N/A,LUXVISAGE,4.9,19000025911,188,RUB,https://goldapple.ru/19000025911-matt-tint-waterproof-12h,2.564102564102564,N/A,LUXVISAGE,4.5,19000025814,229,RUB,https://goldapple.ru/19000025814-matt-tattoo-no-transfer-12h,,,,,,,,
1651506232,"Жидкая матовая помада для губ Relouis Nude Matte 27 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506044,Помада для губ Beauty Bomb Lipsy 04 4г,299,2.631578947368421,N/A,Beauty Bomb,4.7,19000202630,299,RUB,https://goldapple.ru/19000202630-lipsy-lipstick,,,,,,,,,,,,,,,,
1651506884,"Помада для губ Relouis La Mia Italia 07 , 3,7г",475,2.1739130434782608,N/A,Relouis,4.7,3420800016,298,RUB,https://goldapple.ru/3420800016-la-mia-italia,,,,,,,,,,,,,,,,
1651506083,"Помада для губ BelorDesign Smart Girl Be Color 118 Молочный шоколад 4,3г",219,2.7777777777777777,N/A,Belor Design,4.8,19000022291,151,RUB,https://goldapple.ru/19000022291-be-color,,,,,,,,,,,,,,,,
1651506845,"Жидкая матовая помада для губ Relouis Nude Matt 15 , 4,5г",399,3.508771929824561,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.508771929824561,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651506104,"Жидкая матовая помада для губ Relouis Nude Matte 28 , 4,5г",399,3.4482758620689653,N/A,Relouis,4.8,19000025652,229,RUB,https://goldapple.ru/19000025652-nude-matte-complimenti,3.4482758620689653,N/A,Relouis,N/A,3421100004,264,RUB,https://goldapple.ru/3421100004-true-matte-complimenti,,,,,,,,
1651507034,"Помада для губ BelorDesign Party 84 4,3г",199,5,N/A,Belor Design,4.4,19000022251,191,RUB,https://goldapple.ru/19000022251-party,,,,,,,,,,,,,,,,
1651506236,"Жидкая матовая помада для губ Luxvisage Matt Tattoo no transfer 12H 123 , 3,8г",366,2.564102564102564,N/A,LUXVISAGE,4.9,19000025911,188,RUB,https://goldapple.ru/19000025911-matt-tint-waterproof-12h,2.564102564102564,N/A,LUXVISAGE,4.5,19000025814,229,RUB,https://goldapple.ru/19000025814-matt-tattoo-no-transfer-12h,,,,,,,,
1651507048,Помада для губ Luxvisage Pin-Up матовая 504 Cara 4г,298,3.9215686274509802,N/A,LUXVISAGE,4.8,19000025842,320,RUB,https://goldapple.ru/19000025842-pin-up-ultra-matt,3.9215686274509802,N/A,LUXVISAGE,N/A,19000025735,223,RUB,https://goldapple.ru/19000025735-pin-up-ultra-matt,3.9215686274509802,N/A,LUXVISAGE,N/A,19000025765,259,RUB,https://goldapple.ru/19000025765-pin-up
1651506926,Жидкая помада для губ Luxvisage Matt Tattoo No transfer матовая 104 Lilac nude,366,2.564102564102564,N/A,LUXVISAGE,4.9,19000025911,188,RUB,https://goldapple.ru/19000025911-matt-tint-waterproof-12h,2.564102564102564,N/A,LUXVISAGE,4.5,19000025814,229,RUB,https://goldapple.ru/19000025814-matt-tattoo-no-transfer-12h,,,,,,,,
1651506785,Помада для губ Luxvisage 14 4г,311,3.3333333333333335,N/A,RUTA,N/A,19000057961,139,RUB,https://goldapple.ru/19000057961-glamour,3.3333333333333335,N/A,NOTE,N/A,19760320467,396,RUB,https://goldapple.ru/19760320467-deep-impact-lipstick,3.3333333333333335,N/A,LIMONI,N/A,19000079676,453,RUB,https://goldapple.ru/19000079676-matt-lip-cream
1651506107,Помада для губ Luxvisage 64 4г,311,3.3333333333333335,N/A,Parisa Cosmetics,N/A,19000131946,139,RUB,https://goldapple.ru/19000131946-lipstick,3.3333333333333335,N/A,Divage,N/A,19000165954,417,RUB,https://goldapple.ru/19000165954-nude-balm-lipstick,3.3333333333333335,N/A,LIMONI,N/A,19000138560,566,RUB,https://goldapple.ru/19000138560-moisturizing-lipstick
